qa_id,step,country,map_no,template_no,source_index,ability_level,reward_pattern,correct_count,mean_reward,signal_class,clipped_ratio,entropy,grad_norm,selection_reason
mapwise_china_map18_5C_t3_src0625,1364,china,map18_5C,3,625,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.17887002602219582,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_6616_t20_src2373,1366,usa,map_6616,20,2373,L3,"0,0,1,0",1,0.25,mixed,0.75,0.08432541787624359,0.037109375,retain_all_mixed_signal
mapwise_india_map108_0D_t22_src1660,1368,india,map108_0D,22,1660,L2,"0,1,0,1",2,0.5,mixed,0.5,0.11075271666049957,0.031005859375,retain_all_mixed_signal
mapwise_usa_map_17382_t33_src2587,1369,usa,map_17382,33,2587,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.15600433200597763,0.0,balance_L3_hard_nonfullclip
mapwise_usa_map_19332_t35_src2170,1374,usa,map_19332,35,2170,L2,"0,0,0,1",1,0.25,mixed,0.5,0.07551328092813492,0.0380859375,retain_all_mixed_signal
mapwise_usa_map_4270_t21_src2359,1376,usa,map_4270,21,2359,L2,"1,1,0,0",2,0.5,mixed,0.5,0.13410402834415436,0.01513671875,retain_all_mixed_signal
mapwise_china_map6_2D_t12_src0943,1381,china,map6_2D,12,943,L2,"1,0,1,1",3,0.75,mixed,0.25,0.2299947738647461,0.032470703125,retain_all_mixed_signal
mapwise_china_map3_2D_t9_src0515,1382,china,map3_2D,9,515,L1,"0,1,0,0",1,0.25,mixed,0.25,0.1844511590898037,0.06396484375,retain_all_mixed_signal
mapwise_china_map16_5C_t9_src0628,1384,china,map16_5C,9,628,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.27407747507095337,0.0,balance_L1_hard_nonfullclip
mapwise_india_map7_5C_t42_src1065,1386,india,map7_5C,42,1065,L2,"0,0,1,1",2,0.5,mixed,0.0,0.33962400257587433,0.04248046875,retain_all_mixed_signal
mapwise_india_map137_7C_t19_src1795,1387,india,map137_7C,19,1795,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.3801228627562523,0.0,balance_L1_easy_all_correct
mapwise_usa_map_8213_t9_src2315,1388,usa,map_8213,9,2315,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.10114413499832153,0.0,balance_L1_hard_nonfullclip
mapwise_china_map8_5C_t6_src0072,1390,china,map8_5C,6,72,L0,"1,0,1,1",3,0.75,mixed,0.0,0.3954852297902107,0.033935546875,retain_all_mixed_signal
mapwise_usa_map_13_t41_src2283,1398,usa,map_13,41,2283,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.19948100857436657,0.0,balance_L0_easy_all_correct
mapwise_india_map91_1C_t34_src1533,1399,india,map91_1C,34,1533,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.20578531175851822,0.0,balance_L3_hard_nonfullclip
mapwise_usa_map_7444_t35_src2727,1400,usa,map_7444,35,2727,L2,"1,1,0,1",3,0.75,mixed,0.0,0.21194744110107422,0.0274658203125,retain_all_mixed_signal
mapwise_china_map13_4C_t19_src0670,1404,china,map13_4C,19,670,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.25700395554304123,0.0,balance_L1_hard_nonfullclip
mapwise_india_map134_7D_t13_src1786,1405,india,map134_7D,13,1786,L2,"0,0,0,1",1,0.25,mixed,0.75,0.09194758534431458,0.1416015625,retain_all_mixed_signal
mapwise_india_map171_4C_t6_src1998,1406,india,map171_4C,6,1998,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.34205789119005203,0.0,balance_L0_easy_all_correct
mapwise_usa_map_4270_t16_src2358,1407,usa,map_4270,16,2358,L1,"0,0,1,1",2,0.5,mixed,0.0,0.16324353590607643,0.0250244140625,retain_all_mixed_signal
mapwise_usa_map_6616_t41_src2380,1412,usa,map_6616,41,2380,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.23911743611097336,0.0,balance_L0_hard_nonfullclip
mapwise_china_map14_3C_t30_src0134,1413,china,map14_3C,30,134,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.28322698920965195,0.0,balance_L2_easy_all_correct
mapwise_usa_map_18348_t32_src2363,1414,usa,map_18348,32,2363,L2,"0,1,0,0",1,0.25,mixed,0.75,0.046645063906908035,0.019775390625,retain_all_mixed_signal
mapwise_china_map4_4D_t41_src0281,1415,china,map4_4D,41,281,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.3784882128238678,0.0,balance_L0_hard_nonfullclip
mapwise_india_map6_8C_t6_src1059,1416,india,map6_8C,6,1059,L0,"0,1,1,1",3,0.75,mixed,0.0,0.2865390405058861,0.032958984375,retain_all_mixed_signal
mapwise_india_map97_5D_t4_src1594,1417,india,map97_5D,4,1594,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.17285075411200523,0.0,balance_L0_easy_all_correct
mapwise_china_map8_6C_t6_src0998,1418,china,map8_6C,6,998,L0,"0,1,0,0",1,0.25,mixed,0.25,0.2561260759830475,0.0262451171875,retain_all_mixed_signal
mapwise_china_map11_1D_t36_src0359,1419,china,map11_1D,36,359,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.14821776747703552,0.0,balance_L3_hard_nonfullclip
mapwise_usa_map_20556_t8_src2122,1420,usa,map_20556,8,2122,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.06145608890801668,0.0,balance_L0_easy_all_correct
mapwise_china_map18_0D_t41_src0690,1421,china,map18_0D,41,690,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.23084834218025208,0.0,balance_L0_hard_nonfullclip
mapwise_china_map23_5C_t33_src0215,1422,china,map23_5C,33,215,L3,"1,0,1,0",2,0.5,mixed,0.5,0.21051577478647232,0.044921875,retain_all_mixed_signal
mapwise_usa_map_1347_t19_src2902,1428,usa,map_1347,19,2902,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.18201421946287155,0.0,balance_L1_easy_all_correct
mapwise_india_map69_0D_t8_src1436,1430,india,map69_0D,8,1436,L0,"1,0,1,1",3,0.75,mixed,0.25,0.06041015591472387,0.02001953125,retain_all_mixed_signal
mapwise_china_map17_2C_t24_src0847,1432,china,map17_2C,24,847,L2,"0,1,1,0",2,0.5,mixed,0.5,0.17099078744649887,0.035400390625,retain_all_mixed_signal
mapwise_india_map121_2C_t34_src1714,1433,india,map121_2C,34,1714,L3,"1,1,0,0",2,0.5,mixed,0.5,0.18669694662094116,0.03125,retain_all_mixed_signal
mapwise_india_map85_0C_t36_src1498,1436,india,map85_0C,36,1498,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.19640540331602097,0.0,balance_L3_hard_nonfullclip
mapwise_china_map23_8D_t12_src0493,1437,china,map23_8D,12,493,L2,"0,1,1,1",3,0.75,mixed,0.25,0.19635392352938652,0.044677734375,retain_all_mixed_signal
mapwise_china_map6_1C_t13_src0978,1438,china,map6_1C,13,978,L2,"0,1,1,1",3,0.75,mixed,0.25,0.30086708068847656,0.044189453125,retain_all_mixed_signal
mapwise_china_map17_2D_t9_src0801,1439,china,map17_2D,9,801,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.20419778302311897,0.0,balance_L1_hard_nonfullclip
mapwise_usa_map_1136_t36_src2497,1440,usa,map_1136,36,2497,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.75,0.0873815193772316,0.0,balance_L3_hard_nonfullclip
mapwise_usa_map_8391_t36_src2576,1441,usa,map_8391,36,2576,L3,"0,0,1,1",2,0.5,mixed,0.5,0.20003052800893784,0.03662109375,retain_all_mixed_signal
mapwise_china_map1_1D_t22_src0250,1442,china,map1_1D,22,250,L2,"1,1,1,0",3,0.75,mixed,0.25,0.21124130487442017,0.0250244140625,retain_all_mixed_signal
mapwise_china_map9_0D_t19_src0341,1450,china,map9_0D,19,341,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.19378332421183586,0.0,balance_L1_easy_all_correct
mapwise_usa_map_10436_t18_src2273,1453,usa,map_10436,18,2273,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.2051178179681301,0.0,balance_L3_easy_all_correct
mapwise_china_map18_4D_t32_src0420,1454,china,map18_4D,32,420,L2,"0,0,1,0",1,0.25,mixed,0.75,0.07486468553543091,0.12158203125,retain_all_mixed_signal
mapwise_usa_map_2769_t36_src2529,1455,usa,map_2769,36,2529,L3,"1,1,1,0",3,0.75,mixed,0.25,0.2295110896229744,0.0294189453125,retain_all_mixed_signal
mapwise_china_map14_7D_t2_src0394,1459,china,map14_7D,2,394,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.15844888985157013,0.0,balance_L0_hard_nonfullclip
mapwise_india_map139_1C_t34_src1810,1461,india,map139_1C,34,1810,L3,"1,1,0,1",3,0.75,mixed,0.25,0.3139207735657692,0.0242919921875,retain_all_mixed_signal
mapwise_china_map6_0D_t22_src0521,1462,china,map6_0D,22,521,L2,"0,0,1,0",1,0.25,mixed,0.75,0.0752636268734932,0.064453125,retain_all_mixed_signal
mapwise_india_map91_1C_t30_src1538,1463,india,map91_1C,30,1538,L2,"0,1,0,0",1,0.25,mixed,0.75,0.08521302789449692,0.07421875,retain_all_mixed_signal
mapwise_usa_map_19332_t2_src2166,1464,usa,map_19332,2,2166,L0,"1,0,1,1",3,0.75,mixed,0.0,0.19709537550807,0.4453125,retain_all_mixed_signal
mapwise_usa_map_11175_t33_src2875,1466,usa,map_11175,33,2875,L3,"0,1,0,1",2,0.5,mixed,0.5,0.1467246413230896,0.0284423828125,retain_all_mixed_signal
mapwise_india_map131_6D_t31_src1768,1468,india,map131_6D,31,1768,L2,"0,0,1,1",2,0.5,mixed,0.5,0.13975189626216888,0.0380859375,retain_all_mixed_signal
mapwise_china_map17_2C_t21_src0844,1469,china,map17_2C,21,844,L2,"1,1,1,0",3,0.75,mixed,0.25,0.23989856243133545,0.0213623046875,retain_all_mixed_signal
mapwise_india_map126_2C_t6_src1748,1473,india,map126_2C,6,1748,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.1815907061100006,0.0,balance_L0_easy_all_correct
mapwise_usa_map_15061_t16_src2653,1474,usa,map_15061,16,2653,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.18062198162078857,0.0,balance_L1_hard_nonfullclip
mapwise_india_map167_3C_t36_src1939,1476,india,map167_3C,36,1939,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.43129780143499374,0.0,balance_L3_easy_all_correct
mapwise_usa_map_12175_t33_src2612,1478,usa,map_12175,33,2612,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.2857004553079605,0.0,balance_L3_easy_all_correct
mapwise_india_map9_2C_t7_src1098,1479,india,map9_2C,7,1098,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.2592758797109127,0.0,balance_L0_easy_all_correct
mapwise_usa_map_15641_t33_src2118,1481,usa,map_15641,33,2118,L3,"0,0,1,1",2,0.5,mixed,0.5,0.15186254680156708,0.034912109375,retain_all_mixed_signal
mapwise_china_map2_4D_t33_src0876,1482,china,map2_4D,33,876,L3,"0,0,0,1",1,0.25,mixed,0.75,0.09333255887031555,0.0888671875,retain_all_mixed_signal
mapwise_china_map5_0D_t34_src0891,1483,china,map5_0D,34,891,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.1554538533091545,0.0,balance_L3_hard_nonfullclip
mapwise_china_map6_2D_t5_src0945,1484,china,map6_2D,5,945,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.19137559831142426,0.0,balance_L0_easy_all_correct
mapwise_china_map2_0D_t36_src0682,1486,china,map2_0D,36,682,L3,"1,1,0,1",3,0.75,mixed,0.0,0.31992286816239357,0.0517578125,retain_all_mixed_signal
mapwise_china_map11_5C_t21_src0104,1487,china,map11_5C,21,104,L2,"1,1,0,0",2,0.5,mixed,0.5,0.1715679094195366,0.0260009765625,retain_all_mixed_signal
mapwise_india_map131_6D_t7_src1760,1490,india,map131_6D,7,1760,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.19679179601371288,0.0,balance_L0_easy_all_correct
mapwise_china_map10_5C_t19_src0090,1493,china,map10_5C,19,90,L1,"1,1,0,1",3,0.75,mixed,0.0,0.30468199774622917,0.057373046875,retain_all_mixed_signal
mapwise_usa_map_8616_t3_src2991,1497,usa,map_8616,3,2991,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.16610730439424515,0.0,balance_L0_hard_nonfullclip
mapwise_india_map89_4D_t18_src1509,1498,india,map89_4D,18,1509,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.15488606691360474,0.0,balance_L3_easy_all_correct
mapwise_china_map21_0C_t32_src0647,1501,china,map21_0C,32,647,L2,"1,0,1,1",3,0.75,mixed,0.25,0.2525011673569679,0.02197265625,retain_all_mixed_signal
mapwise_usa_map_15641_t5_src2116,1502,usa,map_15641,5,2116,L0,"1,1,0,1",3,0.75,mixed,0.0,0.23276859521865845,0.0517578125,retain_all_mixed_signal
mapwise_usa_map_4_t6_src2861,1503,usa,map_4,6,2861,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.3391055017709732,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_200_t20_src2066,1505,usa,map_200,20,2066,L3,"1,0,0,0",1,0.25,mixed,0.75,0.11121871322393417,0.030517578125,retain_all_mixed_signal
mapwise_usa_map_2632_t19_src3008,1506,usa,map_2632,19,3008,L1,"0,1,0,0",1,0.25,mixed,0.5,0.18908366560935974,0.032470703125,retain_all_mixed_signal
mapwise_usa_map_104_t3_src2262,1507,usa,map_104,3,2262,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.13401727005839348,0.0,balance_L0_easy_all_correct
mapwise_india_map108_0D_t8_src1667,1512,india,map108_0D,8,1667,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.10204103775322437,0.0,balance_L0_easy_all_correct
mapwise_usa_map_14414_t4_src2255,1514,usa,map_14414,4,2255,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.15386165119707584,0.0,balance_L0_easy_all_correct
mapwise_china_map10_3D_t18_src0349,1515,china,map10_3D,18,349,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.16339951008558273,0.0,balance_L3_easy_all_correct
mapwise_india_map62_6C_t31_src1396,1517,india,map62_6C,31,1396,L2,"0,0,0,1",1,0.25,mixed,0.75,0.08899419754743576,0.0380859375,retain_all_mixed_signal
mapwise_usa_map_13_t16_src2280,1518,usa,map_13,16,2280,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.2709725946187973,0.0,balance_L1_hard_nonfullclip
mapwise_china_map11_5C_t17_src0107,1520,china,map11_5C,17,107,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.36219678819179535,0.0,balance_L2_hard_nonfullclip
mapwise_india_map5_8C_t19_src1048,1521,india,map5_8C,19,1048,L1,"0,1,0,0",1,0.25,mixed,0.0,0.3910841718316078,0.039306640625,retain_all_mixed_signal
mapwise_china_map23_8C_t3_src0656,1522,china,map23_8C,3,656,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.11748975701630116,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_13555_t3_src2671,1523,usa,map_13555,3,2671,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.12983176112174988,0.0,balance_L0_hard_nonfullclip
mapwise_usa_map_1267_t19_src2630,1526,usa,map_1267,19,2630,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.3058689907193184,0.0,balance_L1_easy_all_correct
mapwise_india_map164_4C_t9_src1897,1529,india,map164_4C,9,1897,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.38836126029491425,0.0,balance_L1_easy_all_correct
mapwise_usa_map_104_t12_src2263,1534,usa,map_104,12,2263,L2,"0,0,0,1",1,0.25,mixed,0.75,0.08496350795030594,0.036376953125,retain_all_mixed_signal
mapwise_usa_map_488_t18_src2476,1536,usa,map_488,18,2476,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.14784973487257957,0.0,balance_L3_easy_all_correct
mapwise_china_map8_5C_t19_src0070,1537,china,map8_5C,19,70,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.28338658437132835,0.0,balance_L1_easy_all_correct
mapwise_china_map11_5D_t31_src0966,1538,china,map11_5D,31,966,L2,"0,0,1,1",2,0.5,mixed,0.5,0.0873074121773243,0.06494140625,retain_all_mixed_signal
mapwise_india_map9_7D_t7_src1100,1539,india,map9_7D,7,1100,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.23453960567712784,0.0,balance_L0_easy_all_correct
mapwise_usa_map_930_t20_src3014,1540,usa,map_930,20,3014,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.3001512214541435,0.0,balance_L3_easy_all_correct
mapwise_china_map16_3C_t22_src0852,1546,china,map16_3C,22,852,L2,"1,1,0,0",2,0.5,mixed,0.5,0.18042642623186111,0.10498046875,retain_all_mixed_signal
mapwise_usa_map_16686_t5_src2208,1547,usa,map_16686,5,2208,L0,"1,1,1,0",3,0.75,mixed,0.0,0.27224403247237206,0.050048828125,retain_all_mixed_signal
mapwise_china_map3_3D_t24_src0886,1549,china,map3_3D,24,886,L2,"0,1,0,0",1,0.25,mixed,0.25,0.2381625771522522,0.053955078125,retain_all_mixed_signal
mapwise_china_map6_1C_t6_src0983,1550,china,map6_1C,6,983,L0,"1,0,0,0",1,0.25,mixed,0.0,0.389001227915287,0.0303955078125,retain_all_mixed_signal
mapwise_china_map6_0D_t7_src0527,1553,china,map6_0D,7,527,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.24532028660178185,0.0,balance_L0_easy_all_correct
mapwise_usa_map_2632_t39_src3004,1554,usa,map_2632,39,3004,L2,"1,1,1,0",3,0.75,mixed,0.25,0.2284185290336609,0.02099609375,retain_all_mixed_signal
mapwise_china_map7_6C_t20_src0063,1562,china,map7_6C,20,63,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.1973634511232376,0.0,balance_L3_hard_nonfullclip
mapwise_china_map9_0C_t23_src0748,1564,china,map9_0C,23,748,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.32067857682704926,0.0,balance_L2_easy_all_correct
mapwise_india_map156_2D_t22_src1849,1566,india,map156_2D,22,1849,L2,"1,0,0,0",1,0.25,mixed,0.75,0.06003318727016449,0.06640625,retain_all_mixed_signal
mapwise_china_map3_6C_t22_src0027,1568,china,map3_6C,22,27,L2,"0,1,0,0",1,0.25,mixed,0.75,0.08608799427747726,0.03173828125,retain_all_mixed_signal
mapwise_usa_map_910_t4_src2301,1570,usa,map_910,4,2301,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.22334184125065804,0.0,balance_L0_hard_nonfullclip
mapwise_china_map13_4D_t12_src0383,1571,china,map13_4D,12,383,L2,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.23664335161447525,0.0,balance_L2_hard_nonfullclip
mapwise_usa_map_20774_t9_src2982,1574,usa,map_20774,9,2982,L1,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.5,0.18234942853450775,0.0,balance_L1_hard_nonfullclip
mapwise_india_map105_6C_t3_src1650,1577,india,map105_6C,3,1650,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.127659996971488,0.0,balance_L0_easy_all_correct
mapwise_china_map22_8D_t18_src0474,1586,china,map22_8D,18,474,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.2849450185894966,0.0,balance_L3_easy_all_correct
mapwise_usa_map_1220_t1_src2433,1587,usa,map_1220,1,2433,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.10704142227768898,0.0,balance_L0_easy_all_correct
mapwise_china_map16_0D_t9_src0401,1588,china,map16_0D,9,401,L1,"0,0,0,1",1,0.25,mixed,0.25,0.1474887914955616,0.1982421875,retain_all_mixed_signal
mapwise_china_map6_0C_t6_src0658,1589,china,map6_0C,6,658,L0,"1,0,0,0",1,0.25,mixed,0.0,0.39966776967048645,0.026611328125,retain_all_mixed_signal
mapwise_usa_map_7729_t22_src2946,1592,usa,map_7729,22,2946,L2,"1,1,1,0",3,0.75,mixed,0.25,0.2283313348889351,0.0322265625,retain_all_mixed_signal
mapwise_india_map105_6C_t32_src1658,1593,india,map105_6C,32,1658,L2,"1,0,1,1",3,0.75,mixed,0.25,0.3085244596004486,0.01904296875,retain_all_mixed_signal
mapwise_india_map170_8C_t36_src1975,1594,india,map170_8C,36,1975,L3,"1,0,1,1",3,0.75,mixed,0.25,0.30431781709194183,0.02978515625,retain_all_mixed_signal
mapwise_china_map18_4D_t3_src0426,1596,china,map18_4D,3,426,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.08895026333630085,0.0,balance_L0_easy_all_correct
mapwise_india_map62_6C_t9_src1397,1599,india,map62_6C,9,1397,L1,"0,0,1,1",2,0.5,mixed,0.0,0.4470505714416504,0.0517578125,retain_all_mixed_signal
mapwise_usa_map_910_t4_src2300,1600,usa,map_910,4,2300,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.10495821200311184,0.0,balance_L0_hard_nonfullclip
mapwise_india_map61_4D_t16_src1375,1601,india,map61_4D,16,1375,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.08554369956254959,0.0,balance_L1_easy_all_correct
mapwise_india_map53_0C_t42_src1318,1605,india,map53_0C,42,1318,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.33064164966344833,0.0,balance_L2_easy_all_correct
mapwise_usa_map_20746_t36_src2218,1606,usa,map_20746,36,2218,L3,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.25,0.3009629249572754,0.0,balance_L3_hard_nonfullclip
mapwise_india_map110_5C_t32_src1686,1607,india,map110_5C,32,1686,L2,"1,1,0,0",2,0.5,mixed,0.0,0.4120331481099129,0.042236328125,retain_all_mixed_signal
mapwise_china_map5_0D_t19_src0893,1608,china,map5_0D,19,893,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.2658444792032242,0.0,balance_L1_easy_all_correct
mapwise_china_map4_3C_t7_src0925,1612,china,map4_3C,7,925,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.27778973057866096,0.0,balance_L0_easy_all_correct
mapwise_usa_map_20556_t22_src2123,1617,usa,map_20556,22,2123,L2,"1,0,0,0",1,0.25,mixed,0.75,0.04940830543637276,0.052978515625,retain_all_mixed_signal
mapwise_india_map60_2D_t12_src1360,1619,india,map60_2D,12,1360,L2,"0,0,0,1",1,0.25,mixed,0.75,0.07210243493318558,0.04541015625,retain_all_mixed_signal
mapwise_china_map3_3D_t16_src0880,1620,china,map3_3D,16,880,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.16134007275104523,0.0,balance_L1_easy_all_correct
mapwise_india_map158_0D_t9_src1857,1621,india,map158_0D,9,1857,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.1601182483136654,0.0,balance_L1_easy_all_correct
mapwise_china_map2_3D_t1_src0261,1622,china,map2_3D,1,261,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.10843075253069401,0.0,balance_L0_hard_nonfullclip
mapwise_china_map7_6C_t13_src0067,1624,china,map7_6C,13,67,L2,"0,1,1,1",3,0.75,mixed,0.25,0.2564918249845505,0.0157470703125,retain_all_mixed_signal
mapwise_usa_map_7502_t30_src2951,1625,usa,map_7502,30,2951,L2,"1,1,1,1",4,1.0,all_correct,0.0,0.24531853944063187,0.0,balance_L2_easy_all_correct
mapwise_india_map90_0C_t19_src1513,1627,india,map90_0C,19,1513,L1,"0,0,1,1",2,0.5,mixed,0.0,0.317906990647316,0.04052734375,retain_all_mixed_signal
mapwise_china_map5_1C_t3_src0229,1635,china,map5_1C,3,229,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.17664585262537003,0.0,balance_L0_hard_nonfullclip
mapwise_china_map22_6D_t3_src0708,1636,china,map22_6D,3,708,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.10720470175147057,0.0,balance_L0_easy_all_correct
mapwise_india_map5_8C_t39_src1049,1637,india,map5_8C,39,1049,L2,"0,0,0,1",1,0.25,mixed,0.75,0.0898255705833435,0.043701171875,retain_all_mixed_signal
mapwise_china_map13_1C_t33_src0125,1638,china,map13_1C,33,125,L3,"1,1,1,1",4,1.0,all_correct,0.0,0.360250361263752,0.0,balance_L3_easy_all_correct
mapwise_usa_map_7_t31_src2132,1639,usa,map_7,31,2132,L2,"0,0,1,0",1,0.25,mixed,0.75,0.05106167867779732,0.0228271484375,retain_all_mixed_signal
mapwise_usa_map_20556_t9_src2121,1641,usa,map_20556,9,2121,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.1617044098675251,0.0,balance_L1_easy_all_correct
mapwise_china_map16_3C_t33_src0849,1642,china,map16_3C,33,849,L3,"1,1,0,1",3,0.75,mixed,0.25,0.2931436747312546,0.030029296875,retain_all_mixed_signal
mapwise_india_map50_8D_t9_src1298,1647,india,map50_8D,9,1298,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.2428511641919613,0.0,balance_L1_easy_all_correct
mapwise_india_map53_6D_t19_src1320,1648,india,map53_6D,19,1320,L1,"1,1,1,1",4,1.0,all_correct,0.0,0.2617492377758026,0.0,balance_L1_easy_all_correct
mapwise_usa_map_930_t41_src3013,1654,usa,map_930,41,3013,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.23832319304347038,0.0,balance_L0_hard_nonfullclip
mapwise_india_map166_7D_t22_src1927,1661,india,map166_7D,22,1927,L2,"1,1,1,0",3,0.75,mixed,0.25,0.20641237497329712,0.041748046875,retain_all_mixed_signal
mapwise_usa_map_15912_t22_src2926,1664,usa,map_15912,22,2926,L2,"1,1,0,0",2,0.5,mixed,0.5,0.16305475682020187,0.043212890625,retain_all_mixed_signal
mapwise_usa_map_20584_t21_src2664,1665,usa,map_20584,21,2664,L2,"1,1,0,1",3,0.75,mixed,0.25,0.2578616887331009,0.03271484375,retain_all_mixed_signal
mapwise_china_map6_3D_t22_src0304,1666,china,map6_3D,22,304,L2,"0,0,0,1",1,0.25,mixed,0.75,0.07559946179389954,0.06884765625,retain_all_mixed_signal
mapwise_india_map83_1D_t39_src1487,1667,india,map83_1D,39,1487,L2,"1,0,1,1",3,0.75,mixed,0.25,0.17197094857692719,0.034423828125,retain_all_mixed_signal
mapwise_india_map168_3C_t9_src1941,1668,india,map168_3C,9,1941,L1,"0,0,1,1",2,0.5,mixed,0.5,0.18651876598596573,0.030029296875,retain_all_mixed_signal
mapwise_india_map59_2D_t32_src1351,1670,india,map59_2D,32,1351,L2,"0,0,0,1",1,0.25,mixed,0.0,0.256608460098505,0.15234375,retain_all_mixed_signal
mapwise_china_map2_0D_t16_src0685,1673,china,map2_0D,16,685,L1,"0,0,1,0",1,0.25,mixed,0.0,0.22110986337065697,0.0262451171875,retain_all_mixed_signal
mapwise_china_map13_4D_t1_src0380,1674,china,map13_4D,1,380,L0,"1,1,1,1",4,1.0,all_correct,0.0,0.1554829105734825,0.0,balance_L0_easy_all_correct
mapwise_china_map21_2D_t6_src0725,1676,china,map21_2D,6,725,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.3405688665807247,0.0,balance_L0_hard_nonfullclip
mapwise_china_map22_8D_t21_src0468,1677,china,map22_8D,21,468,L2,"1,0,0,0",1,0.25,mixed,0.75,0.0650913193821907,0.0654296875,retain_all_mixed_signal
mapwise_usa_map_17383_t6_src2883,1678,usa,map_17383,6,2883,L0,"0,0,0,0",0,0.0,all_wrong_nonfullclip,0.0,0.21679479628801346,0.0,balance_L0_hard_nonfullclip
